Experiment	Subject	Age	Gender	Num_Chinese	English	Trial	RT	Item	Key_T	Error	Duration	SyLen_factor	SegLen_factor	SegName	Syllables	SyStruct	Block	Decay_boxcox	HD	PND	NF	Freq
exp1	p27	29	M	2	9	92	0.905	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p02	19	M	2	7	35	0.903	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p31	18	F	1	7	117	0.648	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p29	20	F	3	8	111	0.762	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p13	19	F	1	8	77	0.922	cang2	caN2	ceng2	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p28	21	M	2	8	92	0.771	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p26	20	M	3	5	128	0.572	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p09	24	F	1	5	67	0.766	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p03	25	F	2	9	35	0.633	cang2	caN2	ceng2	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p14	24	F	2	6	3	0.765	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p08	23	F	2	7	67	0.796	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p05	19	M	2	7	111	0.749	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p34	28	M	2	5	19	1.5	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p11	22	F	3	7	117	0.8	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p18	21	F	3	6	57	0.874	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p25	23	M	2	8	49	0.835	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p07	24	F	3	6	27	0.829	cang2	caN2	chang2	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p15	18	F	3	8	3	1.015	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p24	19	M	1	7	128	0.682	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p23	19	M	3	6	49	0.886	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p01	27	F	2	6	35	1.004	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p16	19	F	1	8	19	0.831	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p17	20	F	2	8	19	1.079	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp1	p04	19	M	2	5	111	0.591	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	18	3.827	3.595
exp3	p26	19	F	2	7	139	1.029	cang2	caN2	cao2	618	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	18	3.827	3.595
exp3	p25	19	M	2	9	42	0.79	cang2	caN2	ceng2	618	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	18	3.827	3.595
exp3	p01	25	F	3	7	69	0.734	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	18	3.827	3.595
exp3	p02	24	F	1	7	93	0.853	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp3	p03	34	M	2	7	51	0.956	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	18	3.827	3.595
exp3	p04	28	F	2	7	9	0.975	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp3	p05	28	F	3	6	78	0.89	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp3	p06	27	M	2	6	31	0.838	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp3	p07	26	M	1	6	141	1.005	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	18	3.827	3.595
exp3	p08	24	F	1	6	102	0.662	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp3	p09	25	F	1	7	4	0.785	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp3	p10	21	F	2	7	27	0.808	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp3	p11	33	M	1	5	33	0.905	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp3	p12	28	F	2	6	93	0.574	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp3	p13	28	M	1	6	87	0.76	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp3	p14	28	F	2	7	45	0.869	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	18	3.827	3.595
exp3	p15	24	F	3	7	114	0.783	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	18	3.827	3.595
exp3	p16	29	F	2	6	103	0.733	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp3	p17	27	M	1	6	105	0.809	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp3	p18	25	F	3	7	102	0.826	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp3	p19	27	F	2	7	112	0.922	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	18	3.827	3.595
exp3	p20	26	F	2	7	99	0.865	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp3	p21	26	F	2	7	105	0.848	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	18	3.827	3.595
exp2	p02	26	M	3	8	45	0.907	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp2	p35	23	F	2	6	13	0.909	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp2	p32	26	F	2	5	29	0.841	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp2	p01	19	M	2	7	45	0.931	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp2	p36	31	M	2	8	13	1.135	cang2	caN2	ceng2	618	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	18	3.827	3.595
exp2	p37	20	F	3	8	67	0.798	cang2	caN2	0	618	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99788	1	18	3.827	3.595
exp1	p23	19	M	3	6	88	0.894	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p16	19	F	1	8	106	0.758	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p04	19	M	2	5	58	0.872	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p13	19	F	1	8	39	0.896	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p17	20	F	2	8	106	0.884	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p02	19	M	2	7	17	0.799	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p21	22	F	1	8	90	0.724	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p10	20	F	2	8	140	0.727	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p15	18	F	3	8	91	1.237	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p19	20	M	2	6	90	1.095	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p01	27	F	2	6	17	1.095	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p06	22	F	6	8	38	0.68	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p03	25	F	2	9	17	0.721	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p18	21	F	3	6	5	1.073	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p25	23	M	2	8	88	0.765	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p26	20	M	3	5	6	0.585	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p12	21	F	2	8	39	0.807	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p31	18	F	1	7	140	0.647	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p14	24	F	2	6	91	0.329	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p34	28	M	2	5	106	0.926	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p20	23	F	1	5	5	1.493	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p33	20	F	2	1	39	0.888	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p05	19	M	2	7	58	0.832	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p24	19	M	1	7	6	0.781	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p07	24	F	3	6	38	0.779	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p30	35	M	3	6	38	0.937	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p08	23	F	2	7	133	0.816	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p32	24	F	3	6	133	0.928	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p09	24	F	1	5	133	0.796	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p28	21	M	2	8	125	0.762	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p27	29	M	2	9	125	0.907	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p11	22	F	3	7	140	0.782	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp1	p29	20	F	3	8	58	0.901	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	22	3.326	3.022
exp3	p01	25	F	3	7	44	0.755	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	22	3.326	3.022
exp3	p02	24	F	1	7	104	0.818	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p03	34	M	2	7	58	0.963	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	22	3.326	3.022
exp3	p04	28	F	2	7	32	0.858	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p05	28	F	3	6	105	0.936	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p06	27	M	2	6	28	0.895	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p07	26	M	1	6	128	0.914	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	22	3.326	3.022
exp3	p08	24	F	1	6	78	0.74	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p09	25	F	1	7	7	0.621	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p10	21	F	2	7	18	0.792	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p11	33	M	1	5	8	0.886	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p12	28	F	2	6	104	0.439	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p13	28	M	1	6	94	0.714	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p14	28	F	2	7	68	0.816	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	22	3.326	3.022
exp3	p15	24	F	3	7	141	0.724	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	22	3.326	3.022
exp3	p16	29	F	2	6	100	0.755	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p17	27	M	1	6	92	0.888	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p18	25	F	3	7	78	0.876	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p19	27	F	2	7	115	0.865	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	22	3.326	3.022
exp3	p20	26	F	2	7	90	0.812	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p21	26	F	2	7	80	0.931	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p22	26	M	1	7	32	0.963	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p23	23	F	3	7	94	0.881	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p24	23	F	1	7	68	0.971	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	22	3.326	3.022
exp3	p25	19	M	2	9	69	0.756	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	22	3.326	3.022
exp3	p26	19	F	2	7	136	1.104	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	22	3.326	3.022
exp3	p27	20	F	3	7	92	0.855	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	22	3.326	3.022
exp3	p29	30	F	2	7	6	0.841	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p30	23	F	2	7	7	0.933	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p31	38	F	1	8	54	0.708	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	22	3.326	3.022
exp3	p32	19	F	1	7	116	0.701	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	22	3.326	3.022
exp3	p33	19	F	2	8	68	0.834	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	22	3.326	3.022
exp3	p34	27	F	2	7	22	0.788	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p35	32	F	3	8	32	0.837	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp3	p36	24	M	3	7	141	0.759	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	22	3.326	3.022
exp2	p27	23	F	1	8	49	0.891	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.9978	1	22	3.326	3.022
exp2	p33	26	F	1	6	116	0.88	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99659	1	22	3.326	3.022
exp2	p03	28	F	1	7	27	1.165	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp2	p13	28	M	2	6	48	0.954	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99816	1	22	3.326	3.022
exp2	p28	23	F	1	8	49	0.983	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99771	1	22	3.326	3.022
exp2	p09	19	M	2	7	68	0.81	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99786	1	22	3.326	3.022
exp2	p18	19	F	2	6	143	1.503	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	22	3.326	3.022
exp2	p32	26	F	2	5	116	0.813	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99756	1	22	3.326	3.022
exp2	p10	28	M	2	7	48	0.947	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99781	1	22	3.326	3.022
exp2	p43	26	M	2	7	100	0.775	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99683	1	22	3.326	3.022
exp2	p01	19	M	2	7	27	0.959	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp2	p02	26	M	3	8	27	0.923	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp2	p23	23	F	3	8	150	0.795	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99717	1	22	3.326	3.022
exp2	p26	24	F	1	7	49	0.999	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99776	1	22	3.326	3.022
exp2	p46	29	F	2	7	98	1.1	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99729	1	22	3.326	3.022
exp2	p30	23	F	2	8	101	0.789	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99649	1	22	3.326	3.022
exp2	p39	22	M	2	8	15	0.952	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp2	p17	23	M	3	5	143	0.94	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99743	1	22	3.326	3.022
exp2	p41	26	F	1	6	100	1.557	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99778	1	22	3.326	3.022
exp2	p12	26	M	2	6	48	0.739	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99796	1	22	3.326	3.022
exp2	p42	20	F	1	7	100	0.741	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99747	1	22	3.326	3.022
exp2	p36	31	M	2	8	101	1.166	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99766	1	22	3.326	3.022
exp2	p29	20	M	4	6	101	0.841	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99674	1	22	3.326	3.022
exp2	p07	26	F	3	7	68	0.98	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99812	1	22	3.326	3.022
exp2	p25	23	M	2	6	49	0.953	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99797	1	22	3.326	3.022
exp2	p16	20	F	3	7	143	0.848	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99748	1	22	3.326	3.022
exp2	p05	23	F	3	7	27	0.89	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp2	p40	22	F	2	7	15	0.839	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp2	p38	24	F	1	6	15	1.06	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp2	p45	23	F	2	7	98	0.724	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99718	1	22	3.326	3.022
exp2	p08	19	M	3	7	68	0.822	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99817	1	22	3.326	3.022
exp2	p11	25	M	3	8	68	0.781	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.998	1	22	3.326	3.022
exp2	p22	22	F	2	7	150	1.022	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.9971	1	22	3.326	3.022
exp2	p04	24	F	1	5	27	0.839	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp2	p15	23	F	1	7	143	0.958	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99752	1	22	3.326	3.022
exp2	p20	23	M	2	7	48	0.892	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99807	1	22	3.326	3.022
exp2	p47	23	F	1	7	98	0.931	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99701	1	22	3.326	3.022
exp2	p31	38	F	2	6	116	0.795	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99656	1	22	3.326	3.022
exp2	p44	23	F	2	8	100	1.018	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99725	1	22	3.326	3.022
exp2	p34	26	M	2	6	116	0.973	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99796	1	22	3.326	3.022
exp2	p14	38	M	2	5	48	1.089	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99808	1	22	3.326	3.022
exp2	p35	23	F	2	6	101	0.808	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99802	1	22	3.326	3.022
exp2	p19	26	F	3	8	143	0.833	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99735	1	22	3.326	3.022
exp2	p37	20	F	3	8	15	1.114	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	22	3.326	3.022
exp2	p21	21	F	3	5	150	0.818	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99687	1	22	3.326	3.022
exp2	p06	21	F	3	8	68	1.152	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99758	1	22	3.326	3.022
exp2	p24	21	M	2	6	150	0.911	can3	can3	0	616	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99713	1	22	3.326	3.022
exp1	p26	20	M	3	5	114	0.649	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p12	21	F	2	8	13	0.868	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p10	20	F	2	8	131	0.838	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p31	18	F	1	7	131	0.558	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p03	25	F	2	9	53	0.646	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p17	20	F	2	8	18	0.956	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p15	18	F	3	8	112	0.939	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p14	24	F	2	6	112	0.364	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p23	19	M	3	6	42	0.808	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p28	21	M	2	8	69	0.788	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p20	23	F	1	5	60	0.967	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p01	27	F	2	6	53	0.87	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p32	24	F	3	6	66	0.845	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p19	20	M	2	6	11	0.933	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p21	22	F	1	8	11	0.786	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
exp1	p06	22	F	6	8	9	0.725	chong3	CoN3	0	608	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	3.543	2.1
